"id","subproduct_id","subproduct_name","product_name","question","answer","language","tag","link","question_id","data_type","date"
169323,1248,"Investitsii_v_bcc_kz","Сбережения","Какие ценные бумаги можно купить в приложении bcc.kz?","Покупка ценных бумаг доступна как на локальном, так и на международном рынках. Для инвестиций в bcc.kz на KASE доступны 11 самых ликвидных казахстанских ценных бумаг. \nНа KASE Global доступны более 50 ценных бумаг международных компаний, включая NVIDIA, Apple, Microsoft и другие.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","050c03df-ae95-4efd-aa37-b3334a793e9f","confluence","2025-04-15 14:25:11"
169327,1248,"Investitsii_v_bcc_kz","Сбережения","Я могу инвестировать через bcc.kz?","Брокерский счет для инвестиций в bcc.kz доступен только гражданам и резидентам Казахстана.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","e5439881-a712-4153-bb60-cf94413696d2","confluence","2025-04-15 14:25:59"
169941,23,"Avtokredit_probeg_avtosalon","Кредиты","Әскери қызметшілерге автосалон арқылы жүрілген авто автонесиесін алу үшін қандай құжаттар қажет?","""Автосалондар арқылы жүрілген автокөлік"" бағдарламасы бойынша несие алу үшін әскери қызметшілер мен құқық қорғау органдарының қызметкерлері келесі құжаттарды ұсынуы керек: \n \u25aaжеке басын куәландыратын құжат және жұмыс орнынан табыс туралы анықтама.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230727186","250f91e2-1465-4ea7-b763-3614334d9286","confluence","2025-04-17 22:30:57.264072"
225029,2,"Cards_Common","Карты","Dragon Pass бизнес-залында бала үшін ақы төлеу керек пе?","2 жастан 4 жасқа дейінгі балалар Dragon Pass бизнес-залдарының көпшілігіне тегін кіре алады.","kz","services","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","db59529b-6719-4a7e-b0e1-1b46b0422b41","confluence","2025-06-05 02:02:13"
169316,1248,"Investitsii_v_bcc_kz","Сбережения","bcc.kz мобильді қосымшасында инвестициялар кезінде қаражатты толықтыру және шығару қалай жүзеге асырылады?","Инвестициялар үшін bcc.kz сайтындағы шотты толтыру бірден жүзеге асырылады және теңгеде (KZT) және долларда (USD) қолжетімді. Шотты толтыру және қаражатты шығару үшін комиссия алынбайды, алайда, егер қаражат кредиттік картамен аударылса, карта бойынша комиссия алынуы мүмкін. \nШотты толтыру үшін келесі қадамдарды орындаңыз: \n1. ""Қызметтер"" қойындысындағы ""Инвестициялар"" бөліміне өтіңіз. \n2. ""Шот ашу"" түймесін басыңыз (егер шот әлі ашылмаған болса, процедура тегін). \n3.""Шот ашу"" түймесін басыңыз (егер шот әлі ашылмаған болса, процедура тегін). \n4. Шотты таңдап, соманы көрсетіңіз — комиссия 0 теңге, толтыру бірден жүзеге асырылады. \n5. ТОП тізіміндегі компанияны таңдап, ""Сатып алуға өту"" түймесін басыңыз. \n6. Өтінімнің мәртебесін ""Тарих"" бөлімінде бақылаңыз.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427,https://kb.apps.bcc.kz/pages/viewpage.action?pageId=248946235","0dbfa333-e09f-48df-ac1b-66903ab79cf1","confluence","2025-04-15 14:19:11"
169326,20,"Accounts","Сбережения","Арнайы ағымдағы шотты толтыру мүмкін бе?","Арнайы ағымдағы шот бойынша қосымша жарналарға рұқсат етілмейді, мемлекеттік мекеменің тиісті шотынан қолма-қол ақшасыз түскен ақшалардан басқа.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198907842","f9e307d1-e079-400e-a8db-242a3e3ae281","confluence","2025-04-15 14:21:22.670552"
169322,1248,"Investitsii_v_bcc_kz","Сбережения","bcc.kz-те инвестициялаудың шарттары қандай?","bcc.kz мобильді қосымшасындағы инвестициялар брокерлік шотты тегін ашу және қызмет көрсету мүмкіндігін ұсынады. Қаражатты толықтыру және алу лезде және шектеусіз жүзеге асырылады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","915cc65e-d1f9-498d-84a2-131251ab53df","confluence","2025-04-15 14:23:44"
169324,1248,"Investitsii_v_bcc_kz","Сбережения","bcc.kz қосымшасында қандай бағалы қағаздарды сатып алуға болады?","Бағалы қағаздарды сатып алу жергілікті және халықаралық нарықтарда қолжетімді. bcc.kz сайтында инвестициялау үшін KASE-де ең өтімді 11 қазақстандық бағалы қағаздар қолжетімді. \nKASE Global-де NVIDIA, Apple, Microsoft және басқа да халықаралық компаниялардың 50-ден астам бағалы қағаздары қолжетімді.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","050c03df-ae95-4efd-aa37-b3334a793e9f","confluence","2025-04-15 14:25:11"
169942,32,"_7_20_25","Кредиты","Какие требования к жилью в 7-20-25?","По программе 7-20-25 принимается жилье на первичном рынке. Это могут быть квартиры или жилые дома, построенные из таких материалов, как кирпич, монолит, панель, бетон, блочный, пеноблочный, стекла и железа, а также ракушечник.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=226471151","bd1eeb42-07be-442c-ae1c-6e3a5b9be3c6","confluence","2025-04-17 22:31:07.710439"
169943,32,"_7_20_25","Кредиты","7-20-25 бойынша тұрғын үйге қойылатын талаптар қандай?","7-20-25 бағдарламасы бойынша бірінші нарықтағы тұрғын үй қабылданады. Бұл кірпіш, монолит, панель, бетон, блокты, көбікті блокты, қабықшалы, әйнек және темір сияқты материалдардан салынған пәтерлер немесе тұрғын үйлер болуы мүмкін.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=226471151","bd1eeb42-07be-442c-ae1c-6e3a5b9be3c6","confluence","2025-04-17 22:31:07.754212"
169328,1248,"Investitsii_v_bcc_kz","Сбережения","Мен bcc.kz арқылы инвестиция сала аламын ба?","bcc.kz сайтындағы инвестицияларға арналған брокерлік шот Қазақстан азаматтары мен резиденттеріне ғана қолжетімді.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","e5439881-a712-4153-bb60-cf94413696d2","confluence","2025-04-15 14:26:00"
169968,26,"Lgotnoe_avtokredit","Кредиты","Можно ли у вас купить машину в кредит под 4%?","На данный момент прием заявок по гос. программе приостановлен, в связи с тем, что лимит полностью исчерпан. В ближайшее время прием заявок не ожидается.\nУ нас есть собственные программы по автокредитованию:\n-Новое авто с автосалона;\n-Авто с пробегом.\n\nВы можете ознакомиться с условиями на внешнем сайте банка по ссылке:https://www.bcc.kz/fizical/kreditovanie/avtokreditovanie/.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","294c43b4-9df8-4e18-ba49-fc47a71b52d4","confluence","2025-04-17 22:34:29.879893"
224147,8,"UlkengeKurmet","Карты","Как я могу воспользоваться кешбэком по пенсионной карте?","Кешбэк Вам будет начислен на Пенсионную карту, подробнее сможете контролировать информацию в мобильном приложений BCC.KZ.","ru","cashback","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","2699fb1b-8a23-42b8-892c-79009076f481","confluence","2025-06-05 02:01:20"
169332,20,"Accounts","Сбережения","7-20-25 ипотекасын рәсімдеу кезінде кезінде эскроу шот ашу үшін 10 000 ₸ алады ма?","«Ипотека 7-20-25» өнімі шеңберінде эскроу-шот ашу үшін 10 000 KZT мөлшеріндегі тариф қолданылмайды.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=242651018","f5103463-0ff3-46a5-9ac1-42fd2723e859","confluence","2025-04-15 14:22:50.065885"
169951,31,"Zalog_nedvizhimosti","Кредиты","Жылжымайтын мүлік кепілімен берілетін несие алу кезінде сақтандыруға құжаттарды қалай тапсыру керек?","«Жылжымайтын мүлік кепілімен берілетін несие» бойынша сақтандыру оқиғасы кезінде құжаттарды беру сақтандырушының кеңсесіне бармай-ақ қашықтықтан жүзеге асырылады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220442543","d264d51b-03de-40c9-bac0-cffa7c077211","confluence","2025-04-17 22:32:11.577445"
169974,24,"Avtokredit_probeg_fl","Кредиты","Какой срок страхования для автокредита с пробегом от физ.лиц?","Страхование для Автокредита с пробегом от физических лиц предоставляется на срок до 60 месяцев.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230727702","c55eeef9-1c41-4588-b0b4-9a64d3d59c4a","confluence","2025-04-17 22:35:36.984559"
169975,24,"Avtokredit_probeg_fl","Кредиты","Жеке тұлғалардан жүрілген авто автонесиесі үшін сақтандыру мерзісі қандай?","Жеке тұлғалардан жүрілген авто автонесиесі үшін сақтандыру 60 айға дейінгі мерзімге беріледі.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230727702","c55eeef9-1c41-4588-b0b4-9a64d3d59c4a","confluence","2025-04-17 22:35:37.046456"
169330,43,"FX_exchanger","Сбережения","FX-ақша айырбастауда қалай валютаны айырбастауға болады?","FX-ақша айырбастауда валютаны онлайн айырбастау үшін келесі қадамдарды орындаңыз: \n1. Қосымшаның басты бетінде «FX айырбастау» бөлімін ашыңыз. \n2. Қажетті валюта жұбын таңдаңыз (мысалы, KZT/USD). \n3. Операция түрін көрсетіңіз — валюта сатып алу немесе сату (мысалы, «Доллар сатып алу»). \n4. Айырбастау сомасын енгізіп, «Жалғастыру» түймесін басыңыз. \n5. Айырбастау үшін шоттарды таңдаңыз, конвертация шарттарымен танысып, «Айырбастау» түймесін басыңыз. \n6. Енгізілген деректерді тексеріп, өтінімді растаңыз. \n7. Расталғаннан кейін Сіздің сұранысыңыз өңделеді. Онлайн конвертацияның сәтті аяқталғаны туралы хабарламаны күтіңіз. \n \nНазар аударыңыз: айырбастау жұмыс күндері 10:30-дан 22:00-ге дейін қолжетімді (теңгенің қатысуымен айырбастау сағат 18:00-ге дейін).","kz","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198912916","5d9488b0-5337-41cd-b4c1-67d52419eaf4","confluence","2025-04-30 16:46:00"
224148,8,"UlkengeKurmet","Карты","Зейнетақы картасы бойынша кэшбэкті қалай пайдалануға болады?""","Кешбэк Сізге зейнетақы картасына түседі, BCC.KZ мобильді қосымшасында ақпаратты толығырақ бақылай аласыз.","kz","cashback","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","2699fb1b-8a23-42b8-892c-79009076f481","confluence","2025-06-05 02:01:20"
168585,2,"Cards_Common","Карты","Близкий человек может за меня перевыпустить карту?","Перевыпуск карты по доверенности возможен через отделение банка. \nМы работаем с доверенностью только в том случае, если доверитель с  доверенным  лицом подошли в Отделение банка и прикрепили доверенность,  полученную  у Нотариуса. 
В доверенности должны быть прописаны операции, которые доступны для доверенного лица.","ru","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","86cf2435-43e3-4632-98a9-837c5e8f43ad","confluence","2025-04-10 02:03:02"
225030,2,"Cards_Common","Карты","Сколько времени я могу находиться в бизнес-зале Dragon Pass?","Время пребывания устанавливается правилами каждого зала. В основном — не больше 3-4 часов.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","babb4c53-7fc7-4260-b149-1974bf1f4e15","confluence","2025-06-05 02:02:13"
169331,20,"Accounts","Сбережения","Берут ли 10 000 ₸ за открытие эскроу-счёта при оформлении ипотеки 7-20-25?","Тариф в размере 10 000 KZT на открытие эскроу-счета в рамках продукта «Ипотека 7-20-25» не распространяется.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=242651018","f5103463-0ff3-46a5-9ac1-42fd2723e859","confluence","2025-04-15 14:22:50.0269"
169321,1248,"Investitsii_v_bcc_kz","Сбережения","Какие условия для инвестиций в bcc.kz?","Инвестиции в мобильном приложении bcc.kz предлагают бесплатное открытие и обслуживание брокерского счета. \nПополнение и снятие средств осуществляется моментально и безлимитно.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","915cc65e-d1f9-498d-84a2-131251ab53df","confluence","2025-04-15 14:23:44"
169339,18,"Gold","Сбережения","Можно ли отменить заказ на золотые слитки и вернут ли предоплату?","Клиент вправе отменить заказ на приобретение золотого слитка, при этом банк удерживает комиссию с суммы предоплаты согласно тарифам банка.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=239100351","38f8895f-7744-46a0-ae59-5c8f6d1847b0","confluence","2025-04-15 14:24:59.696098"
169954,26,"Lgotnoe_avtokredit","Кредиты","Существуют ли обязательные требования по страхованию Льготном автокредитовании?","Ежегодная пролонгация страхования является обязательной, на второй и последующие годы страхование производится от суммы задолженности.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=232097343","845bdedc-3e6f-4854-9a9d-d9f55993d7ef","confluence","2025-04-17 22:32:41.403203"
224149,4,"CardCard","Карты","Где можно посмотреть список партнеров по карте #картакарта?","Вы можете посмотреть список партнеров по карте #картакарта по ссылке: https://club.bcc.kz/partner-list \n \nВ фильтре поиска выберите карту ""#картакарта"".","ru","closing","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","8667f8a6-8310-4c56-af1e-3e57cd7fa0dd","confluence","2025-06-05 02:01:20"
169955,26,"Lgotnoe_avtokredit","Кредиты","Жеңілдетілген автонесиелеудің сақтандыру бойынша міндетті талап бар ма?","Сақтандырудың жыл сайынғы мерзімін ұзарту міндетті болып табылады, екінші және одан кейінгі жылдарға сақтандыру берешек сомасынан жүргізіледі.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=232097343","845bdedc-3e6f-4854-9a9d-d9f55993d7ef","confluence","2025-04-17 22:32:41.455667"
224616,4,"CardCard","Карты","Несиелік лимитсіз карта бар болған кезде жаңа картаны ашу арқылы несие лимитін алуға бола ма?","Клиент мобильді қосымшада несиелік лимитті ұлғайтуға өтініш бере алады (30 күнде бір рет қол жетімді), скорингтік жүйе несиелік лимит сомасын шешеді. \nКартаны неғұрлым жиі пайдалансаңыз, #картакарта картасы бойынша несие лимитін алу мүмкіндігі соғұрлым жоғары болады.","kz","credit_limit","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","7acb481a-852d-480a-a27a-ed8c5867c517","confluence","2025-06-05 02:01:50"
169337,1248,"Investitsii_v_bcc_kz","Сбережения","В чём суть инвестиции ""Разумный баланс"" от BCC Invest?","Инвестиция ""Разумный баланс"" в ПИФ BCC Invest предназначена для тех, кто ищет высокий доход в тенге при умеренных рисках. \n \u25abСтоимость пая составляет 6,48 ₸ на 28.01.25, \n \u25abтикер - BCCIrb, \n \u25abдоходность за 2024 год составила 27,15% за 12 месяцев.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=246156548","fcff7003-7ce8-482a-8507-35999cb32f09","confluence","2025-04-15 14:30:56"
225031,2,"Cards_Common","Карты","Dragon Pass бизнес-залында қанша уақыт бола аламын?","Dragon Pass бизнес-залында болу уақыты әр залдың ережелерімен белгіленеді. Негізінде — 3-4 сағаттан артық емес.","kz","services","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","babb4c53-7fc7-4260-b149-1974bf1f4e15","confluence","2025-06-05 02:02:13"
169984,27,"Avto_avtosalon","Кредиты","Какой размер первоначального взноса по программе новый электромобиль в автосалоне?","Размер первоначального взноса по автокредиту ""новый электромобиль в автосалоне"" рассчитывается от 10% от стоимости автомобиля.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=229265315","6db8e043-3c25-4054-a7ba-96729c1ea459","confluence","2025-04-17 22:36:18.490731"
169340,18,"Gold","Сбережения","Алтын құймаларына тапсырыстан бас тартуға болады ма және алдын ала төлем қайтарылады ма?","Клиент алтын құймасын сатып алу тапсырысын болдырмауға құқылы, бұл ретте банк алдын ала төлем сомасынан комиссияны банк тарифтеріне сәйкес ұстап қалады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=239100351","38f8895f-7744-46a0-ae59-5c8f6d1847b0","confluence","2025-04-15 14:24:59.924912"
169962,26,"Lgotnoe_avtokredit","Кредиты","как подать заявку на льготное автокредитование","На данный момент прием заявок по гос. программе приостановлен, в связи с тем, что лимит полностью исчерпан. В ближайшее время прием заявок не ожидается.\nУ нас есть собственные программы по автокредитованию:\n-Новое авто с автосалона;\n-Авто с пробегом.\n\nВы можете ознакомиться с условиями на внешнем сайте банка по ссылке:https://www.bcc.kz/fizical/kreditovanie/avtokreditovanie/.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","a61fac44-7afc-4582-a272-c14ef1df82f7","confluence","2025-04-17 22:33:52.822731"
169344,20,"Accounts","Сбережения","Арнайы ағымдағы шоттан қолма-қол ақшасыз аударым қанша тұрады?","Арнайы ағымдағы шот бойынша қолма-қол ақшасыз аударымдар үшін комиссия Банктің стандартты тарифтеріне сәйкес алынады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198910440","1935d6c4-f9d8-4abb-aed7-c0d027cddae7","confluence","2025-04-15 14:25:23.558047"
169346,1248,"Investitsii_v_bcc_kz","Сбережения","BCC Invest «Инвестициялық пай қоры» пайлық қорларының жұмысы қалай реттеледі?","""Инвестициялық Пай Қоры"" BCC Invest басқарушы компаниясының қызметі заңнамаға сәйкес реттеледі, бұл операциялардың ашықтығын қамтамасыз етеді.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=246156548","1aed2e74-8d78-4fa7-b90d-6041c0a763cc","confluence","2025-04-15 14:25:29.909368"
169348,1248,"Investitsii_v_bcc_kz","Сбережения","""Валютный"" ПИФ BCC Invest инвестициясының ерекшеліктері қандай?","ИИПҚ ""Валютный"" инвестициясы тұрақты дивидендтер мен АҚШ долларымен кіріс іздейтіндерге арналған. \n \u25ab2025 жылғы 28 қаңтардағы жағдай бойынша ПАЙ құны 117,45$ құрайды, \n \u25abтикер - BCCI_cc, \n \u25ab2024 жылғы кірістілік 12 айда 15,76% құрады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=246156548","aa8ef0f1-3c26-429e-acfe-77752246aa91","confluence","2025-04-15 14:26:00.329606"
169350,18,"Gold","Сбережения","Алтын құймаларын қандай қасиеттер қауіпсіз етеді?","Алтын құймаларда бедерлі қыр бар, бұл оларды жалған жасау қиындататын ерекше сипаттама болып табылады. \nСондай-ақ, қауіпсіздікті арттыратын, жалған жасау қиын микромәтін бар.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=193588444","e4c7e1dd-c8f9-4746-8004-81991c594fa0","confluence","2025-04-15 14:26:14.367853"
169335,1248,"Investitsii_v_bcc_kz","Сбережения","Когда акции будут видны в портфеле после покупки в bcc.kz?","Купленные акции появятся в вашем портфеле на второй рабочий день после дня заключения сделки в Инвестиции в bcc.kz.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=248946235","c2510cab-1aef-4a46-927b-e2214e532e2c","confluence","2025-04-15 14:26:25"
224150,4,"CardCard","Карты","#Картакарта картасы бойынша серіктестер тізімін қайдан көруге болады?","#Картакарта картасы бойынша серіктестер тізімін мына сілтеме арқылы көре аласыз: https://club.bcc.kz/partner-list \n \nІздеу сүзгісінде «#картакарта» картасын таңдаңыз.","kz","closing","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","8667f8a6-8310-4c56-af1e-3e57cd7fa0dd","confluence","2025-06-05 02:01:20"
169964,31,"Zalog_nedvizhimosti","Кредиты","Какой возраст нужен для кредита под залог недвижимости?","Возраст участников по заявке на кредит ""Под залог недвижимости"" должен быть от 21 года до 68 лет (на момент окончания займа).","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=218914957","1ff37a08-8b7f-45a1-bdb4-df28e0a903d2","confluence","2025-04-17 22:34:01.952948"
169965,31,"Zalog_nedvizhimosti","Кредиты","Жылжымайтын мүлік кепілімен берілетін несие алу үшін неше жаста болу керек?","""Жылжымайтын мүлік кепілімен берілетін несие"" алу үшін қатысушылардың жасы 21 жастан 68 жасқа дейін (қарыздың аяқталу сәтінде) болуы тиіс.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=218914957","1ff37a08-8b7f-45a1-bdb4-df28e0a903d2","confluence","2025-04-17 22:34:02.03615"
169966,23,"Avtokredit_probeg_avtosalon","Кредиты","Как определяется полная гибель авто с пробегом через автосалон?","По программе ""Авто с пробегом через автосалон"" полная гибель транспорта определяется, если стоимость восстановительного ремонта составляет более 70% от действительной стоимости транспортного средства на дату наступления страхового случая.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230732604","cbc6cbb8-92f5-4bb5-b1d7-49d54002edd1","confluence","2025-04-17 22:34:13.149607"
169343,20,"Accounts","Сбережения","Сколько стоит безналичный перевод со специального текущего счёта?","По Специальному текущему счету комиссия за безналичные переводы взимается согласно стандартным тарифам Банка.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198910440","1935d6c4-f9d8-4abb-aed7-c0d027cddae7","confluence","2025-04-15 14:25:23.414208"
169345,1248,"Investitsii_v_bcc_kz","Сбережения","Как регулируется работа ПИФов ""Паевой Инвестиционный Фонд"" BCC Invest?","Деятельность управляющей компании ПИФ-ов ""Паевой Инвестиционный Фонд"" BCC Invest регулируется законодательством, что обеспечивает прозрачность операций.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=246156548","1aed2e74-8d78-4fa7-b90d-6041c0a763cc","confluence","2025-04-15 14:25:29.832995"
169347,1248,"Investitsii_v_bcc_kz","Сбережения","Какие особенности у ПИФа ""Валютный"" от BCC Invest?","Инвестиция ""Валютный"" в ПИФ ориентирована на тех, кто ищет стабильные дивиденды и доходность в долларах США. \n \u25abСтоимость ПАЯ составляет 117,45$ на 28.01.25, \n \u25abтикер - BCCI_cc, \n \u25abдоходность за 2024 год составила 15,76% за 12 месяцев.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=246156548","aa8ef0f1-3c26-429e-acfe-77752246aa91","confluence","2025-04-15 14:26:00.210776"
169349,18,"Gold","Сбережения","Какие особенности делают золотые слитки безопасными?","Особенность Золотых слитков заключается в наличии рельефного гурта, который является уникальной характеристикой, затрудняющей подделку. \nТакже присутствует микротекст, который сложен для подделки, увеличивая безопасность.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=193588444","e4c7e1dd-c8f9-4746-8004-81991c594fa0","confluence","2025-04-15 14:26:14.330904"
169336,1248,"Investitsii_v_bcc_kz","Сбережения","Акциялар bcc.kz-те сатып алғаннан кейін портфельде қашан көрінеді?","Bcc.kz мобильді қосымшасында Инвестицияда сатып алынған акциялар портфельде мәміле жасалған күннен кейінгі екінші жұмыс күні пайда болады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=248946235","c2510cab-1aef-4a46-927b-e2214e532e2c","confluence","2025-04-15 14:26:25"
169352,20,"Accounts","Сбережения","Тұрғын үй төлемдері үшін ағымдағы шоттан ақшаны қалай аударуға болады?","Тұрғын үй төлемдері үшін ағымдағы есепшоттан аударымдар заңмен белгіленген тәртіпте тіркелген шарттарға сәйкес және төлем құжатында міндетті түрде арнайы белгіленумен жүзеге асырылады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198911086","2e93b08a-d545-4521-bde4-3cf6563e669a","confluence","2025-04-15 14:26:36.019487"
169354,1248,"Investitsii_v_bcc_kz","Сбережения","bcc.kz қосымшасында сауда қалай жүзеге асады?","Биржада сауда жасау bcc.kz мобильді қосымшасындағы инвестициялар үшін: \n \u25abKASE-де жұмыс күндері 11:30-дан 17:30-ға дейін және KASE Global-де 11:30-дан 22:00-ге дейін қолжетімді. \n \nТ+2 сауда режимі мәміле жасалғаннан кейінгі екінші жұмыс күні аяқталатынын білдіреді.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","572cbf49-9e1e-41a1-bc24-1908e2ff78d2","confluence","2025-04-15 14:26:42.099099"
169967,23,"Avtokredit_probeg_avtosalon","Кредиты","Автосалон арқылы жүрілген автокөліктің толық қиратуы қалай анықталады?","""Автосалоннан жүрілген автокөлік"" бағдарламасы бойынша егер қалпына келтіру жөндеуінің құны сақтандыру жағдайы орын алған күнгі көлік құралының нақты құнының 70%-нан астамын құраса, көліктің толық жойылуы айқындалады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230732604","cbc6cbb8-92f5-4bb5-b1d7-49d54002edd1","confluence","2025-04-17 22:34:13.179533"
169990,32,"_7_20_25","Кредиты","Какая ставка вознаграждения по программе 7-20-25?","Ставка вознаграждения по программе 7-20-25 составляет - 7%.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=225199004","41516cce-be52-4a9a-9022-4e95a8ec2ec5","confluence","2025-04-17 22:37:47.315814"
169356,20,"Accounts","Сбережения","Клиент арнайы ағымдағы шот бойынша операциялар үшін комиссияны қалай төлейді?","Клиент арнайы шоттағы операциялар мен көрсетілген қызметтер үшін Банк Тарифтеріне сәйкес комиссиялық сыйақыны өзі төлеуі керек, қате аударылған қаражат үшін комиссияларды қоспағанда.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198910440","37910247-eb2b-422e-873d-2ff4bed128a2","confluence","2025-04-15 14:26:59.456347"
169358,1248,"Investitsii_v_bcc_kz","Сбережения","BCC.KZ арқылы инвестициялаудан түскен купондық табысқа салық салынады ма?","Жеке тұлғалар үшін купондық табыс салық салудан босатылады, егер мәміле KASE-де немесе биржадан тыс нарықта жасалса. \nЗаңды тұлғалар үшін купондық табыс облигациялар KASE ресми тізіміне енгізілген болса, салықтан босатылады.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=246156539","1a44070c-f380-4ad4-a3ec-2ec58149b54d","confluence","2025-04-15 14:27:02.106062"
169991,32,"_7_20_25","Кредиты","7-20-25 бағдарламасы бойынша сыйақы мөлшерлемесі қандай?","7-20-25 бағдарламасы бойынша сыйақы мөлшерлемесі - 7%-ды құрайды.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=225199004","41516cce-be52-4a9a-9022-4e95a8ec2ec5","confluence","2025-04-17 22:37:47.369331"
169351,20,"Accounts","Сбережения","Как перевести деньги с текущего счёта для жилищных выплат?","Переводы с текущего счета для жилищных выплат осуществляются на основании зарегистрированных в установленном законодательством порядке договоров с обязательным указанием в платежном документе.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198911086","2e93b08a-d545-4521-bde4-3cf6563e669a","confluence","2025-04-15 14:26:35.989413"
169353,1248,"Investitsii_v_bcc_kz","Сбережения","Как проходят торги в приложении bcc.kz?","Торговля на бирже для инвестиций в мобильном приложении bcc.kz: \n \u25abдоступна в рабочие дни с 11:30 до 17:30 на KASE и с 11:30 до 22:00 на KASE Global. \n \nРежим торгов Т+2 означает, что сделка фактически будет завершена на второй рабочий день после её совершения.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=247182427","572cbf49-9e1e-41a1-bc24-1908e2ff78d2","confluence","2025-04-15 14:26:42.048126"
169355,20,"Accounts","Сбережения","Как клиент платит комиссию за операции по Специальному текущему счету?","Клиент обязан самостоятельно оплатить комиссионное вознаграждение за операции по специальному счету и оказанные услуги в соответствии с Тарифами Банка, за исключением комиссий за возврат ошибочно перечисленных средств.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=198910440","37910247-eb2b-422e-873d-2ff4bed128a2","confluence","2025-04-15 14:26:59.424438"
